Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
6/12/2020,2020,6,12,1100 21st Street,California,Alameda,Oakland,0.025824,0.027000000000000003,9,25,0.3,0.3,0,3,-0.072727,0,8,0,4.886957,8.5,4,8
6/13/2020,2020,6,13,1100 21st Street,California,Alameda,Oakland,0.024824,0.028,8,26,0.2375,0.3,0,3,-0.036364,0,2,0,3.4782610000000003,5.5,5,5
6/14/2020,2020,6,14,1100 21st Street,California,Alameda,Oakland,0.018706,0.022,7,20,0.3,0.3,0,3,-0.104545,0,5,0,5.991304,14.4,19,13
6/15/2020,2020,6,15,1100 21st Street,California,Alameda,Oakland,0.021882,0.024,20,22,0.3,0.3,0,3,-0.077273,0,9,0,6.630435,11.7,20,10
6/16/2020,2020,6,16,1100 21st Street,California,Alameda,Oakland,0.023588,0.031,7,29,0.279167,0.3,0,3,0.031818,0.5,17,0,7.408696000000001,19.1,19,18
6/17/2020,2020,6,17,1100 21st Street,California,Alameda,Oakland,0.017118,0.025,8,23,0.308333,0.4,6,5,0.172727,0.6,8,0,10.995652,20.8,12,19
6/18/2020,2020,6,18,1100 21st Street,California,Alameda,Oakland,0.024941,0.031,11,29,0.375,0.4,0,5,0.222727,0.6,8,0,12.852174,25.2,9,24
6/19/2020,2020,6,19,1100 21st Street,California,Alameda,Oakland,0.024353,0.031,7,29,0.3,0.3,0,3,-0.059091,0,0,0,7.330435,12.2,22,11
6/20/2020,2020,6,20,1100 21st Street,California,Alameda,Oakland,0.017647,0.025,8,23,0.3,0.3,0,3,-0.063636,0,8,0,3.873913,9.5,0,8
6/21/2020,2020,6,21,1100 21st Street,California,Alameda,Oakland,0.019824,0.023,20,21,0.3,0.3,0,3,-0.086364,0,9,0,3.395652,5.9,0,5
6/22/2020,2020,6,22,1100 21st Street,California,Alameda,Oakland,0.020353,0.027000000000000003,10,25,0.3,0.3,0,3,-0.036364,0.1,23,0,8.073913000000001,25.9,23,24
6/23/2020,2020,6,23,1100 21st Street,California,Alameda,Oakland,0.022059,0.025,10,23,0.320833,0.4,11,5,-0.036364,0.1,8,0,9.917391,18.2,0,17
6/24/2020,2020,6,24,1100 21st Street,California,Alameda,Oakland,0.016471,0.023,7,21,0.3,0.3,0,3,-0.004545,0.5,17,0,6.326087,13.1,5,12
6/25/2020,2020,6,25,1100 21st Street,California,Alameda,Oakland,0.014235,0.017,9,16,0.3,0.3,0,3,-0.018182,0.1,16,0,6.552174,14.3,20,13
6/26/2020,2020,6,26,1100 21st Street,California,Alameda,Oakland,0.018235,0.02,9,19,0.345833,0.4,9,5,-0.045455,0,5,0,8.426086999999999,16.9,5,15
6/27/2020,2020,6,27,1100 21st Street,California,Alameda,Oakland,0.024353,0.027000000000000003,18,25,0.3,0.3,0,3,-0.077273,0,1,0,3.752174,9.8,1,8
6/28/2020,2020,6,28,1100 21st Street,California,Alameda,Oakland,0.021412,0.027000000000000003,7,25,0.283333,0.3,0,3,-0.045455,0,10,0,3.1565220000000003,7,23,7
6/29/2020,2020,6,29,1100 21st Street,California,Alameda,Oakland,0.018000000000000002,0.023,10,21,0.341667,0.4,5,5,0.086364,0.7,16,0,8.591304,15.8,8,14
6/30/2020,2020,6,30,1100 21st Street,California,Alameda,Oakland,0.020706,0.024,10,22,0.35,0.4,7,5,0.090909,0.4,9,0,8.521739,18.4,9,17
7/1/2020,2020,7,1,1100 21st Street,California,Alameda,Oakland,0.021824,0.023,7,21,0.3,0.3,0,3,0.036364,0.4,6,0,7.143478,11.6,5,10
7/2/2020,2020,7,2,1100 21st Street,California,Alameda,Oakland,0.022706,0.027000000000000003,8,25,0.3,0.3,0,3,0,0.2,16,0,7.347825999999999,14.7,18,13
7/3/2020,2020,7,3,1100 21st Street,California,Alameda,Oakland,0.027176,0.03,20,28,0.325,0.4,18,5,0.018182,0.1,5,0,10.526087,21.6,5,20
7/4/2020,2020,7,4,1100 21st Street,California,Alameda,Oakland,0.026294,0.034,9,31,0.370833,0.4,0,5,0.7681819999999999,7.8,21,10,9.195652,16.3,21,15
7/5/2020,2020,7,5,1100 21st Street,California,Alameda,Oakland,0.031059,0.038,7,35,0.333333,0.4,0,5,0.013636,0.2,0,0,6.008696,23,4,22
7/6/2020,2020,7,6,1100 21st Street,California,Alameda,Oakland,0.027882,0.03,10,28,0.3,0.3,0,3,-0.004545,0.1,15,0,5.126087,12.1,20,11
7/7/2020,2020,7,7,1100 21st Street,California,Alameda,Oakland,0.018235,0.031,7,29,0.3,0.3,0,3,0.013636,0.2,12,0,5.9565220000000005,13.4,12,12
7/8/2020,2020,7,8,1100 21st Street,California,Alameda,Oakland,0.015824,0.018000000000000002,10,17,0.345833,0.4,9,5,0.163636,0.5,6,0,8.234783,12.9,5,11
7/9/2020,2020,7,9,1100 21st Street,California,Alameda,Oakland,0.011588,0.022,9,20,0.35,0.4,10,5,0.031818,0.2,15,0,9.130435,15.2,7,14
7/10/2020,2020,7,10,1100 21st Street,California,Alameda,Oakland,0.009765,0.011,9,10,0.358333,0.4,10,5,0.027273,0.1,4,0,9.517391,14.7,20,13
7/11/2020,2020,7,11,1100 21st Street,California,Alameda,Oakland,0.021588,0.026,10,24,0.3875,0.4,0,5,0.036364,0.2,12,0,7.1173910000000005,13.8,4,12
7/12/2020,2020,7,12,1100 21st Street,California,Alameda,Oakland,0.021235,0.028,9,26,0.391667,0.4,0,5,0.054545,0.2,7,0,7.378261,17.2,5,16
7/13/2020,2020,7,13,1100 21st Street,California,Alameda,Oakland,0.026529,0.027000000000000003,7,25,0.3,0.3,0,3,-0.022727,0,0,0,3.373913,5.9,5,5
7/14/2020,2020,7,14,1100 21st Street,California,Alameda,Oakland,0.026059,0.03,9,28,0.341667,0.4,14,5,-0.027273,0.1,5,0,4.378261,9.5,4,8
7/15/2020,2020,7,15,1100 21st Street,California,Alameda,Oakland,0.025824,0.027000000000000003,11,25,0.379167,0.4,0,5,-0.040909,0,5,0,5.517391,17.4,5,16
7/16/2020,2020,7,16,1100 21st Street,California,Alameda,Oakland,0.027765,0.029,8,27,0.4,0.4,0,5,-0.068182,0,1,0,4.613043,10,6,9
7/17/2020,2020,7,17,1100 21st Street,California,Alameda,Oakland,0.025412,0.028,8,26,0.4,0.4,0,5,-0.040909,0,4,0,4.891304,11.6,4,10
7/18/2020,2020,7,18,1100 21st Street,California,Alameda,Oakland,0.026118,0.029,10,27,0.4,0.4,0,5,-0.045455,0.4,11,0,2.778261,4.3,6,4
7/19/2020,2020,7,19,1100 21st Street,California,Alameda,Oakland,0.022529,0.027000000000000003,7,25,0.4,0.4,0,5,-0.045455,0.2,9,0,2.804348,5.6,1,5
7/20/2020,2020,7,20,1100 21st Street,California,Alameda,Oakland,0.021235,0.023,8,21,0.375,0.4,0,5,-0.072727,0.2,11,0,3.065217,4.9,8,4
7/21/2020,2020,7,21,1100 21st Street,California,Alameda,Oakland,0.018176,0.021,9,19,0.329167,0.4,0,5,0.090909,1.3,11,1,3.191304,5.6,7,5
7/22/2020,2020,7,22,1100 21st Street,California,Alameda,Oakland,0.016176,0.018000000000000002,10,17,0.329167,0.4,13,5,0.022727,0.9,15,0,3.582609,6,6,6
7/23/2020,2020,7,23,1100 21st Street,California,Alameda,Oakland,0.017941,0.02,21,19,0.3375,0.4,12,5,-0.068182,0,11,0,4.73913,9.3,4,8
7/24/2020,2020,7,24,1100 21st Street,California,Alameda,Oakland,0.021882,0.024,9,22,0.3,0.3,0,3,-0.05,0,1,0,3.265217,6.7,1,6
7/25/2020,2020,7,25,1100 21st Street,California,Alameda,Oakland,0.022059,0.024,9,22,0.3625,0.4,9,5,-0.022727,0,0,0,3.295652,6,7,6
7/26/2020,2020,7,26,1100 21st Street,California,Alameda,Oakland,0.025588,0.028,9,26,0.4,0.4,0,5,-0.063636,0,7,0,3.530435,6.2,21,6
7/27/2020,2020,7,27,1100 21st Street,California,Alameda,Oakland,0.024412,0.025,10,23,0.4,0.4,0,5,-0.045455,0,5,0,5.530435,14.5,5,13
7/28/2020,2020,7,28,1100 21st Street,California,Alameda,Oakland,0.018176,0.025,7,23,0.4,0.4,0,5,0.104545,1.4,7,1,5.578261,8.5,7,8
7/29/2020,2020,7,29,1100 21st Street,California,Alameda,Oakland,0.023941,0.026,22,24,0.379167,0.4,0,5,-0.031818,0,5,0,6.8260869999999985,11.2,17,10
7/30/2020,2020,7,30,1100 21st Street,California,Alameda,Oakland,0.022588,0.024,7,22,0.4,0.4,0,5,-0.036364,0,2,0,5.4391300000000005,9.4,18,8
7/31/2020,2020,7,31,1100 21st Street,California,Alameda,Oakland,0.015941,0.02,7,19,0.375,0.4,0,5,-0.036364,0,5,0,4.313043,6.8,6,6
8/1/2020,2020,8,1,1100 21st Street,California,Alameda,Oakland,0.014765,0.017,9,16,0.3625,0.4,0,5,-0.036364,0,1,0,3.2739130000000003,7,18,7
8/2/2020,2020,8,2,1100 21st Street,California,Alameda,Oakland,0.016647,0.02,9,19,0.354167,0.4,0,5,-0.022727,0,7,0,3.208696,6,6,6
8/3/2020,2020,8,3,1100 21st Street,California,Alameda,Oakland,0.017235,0.018000000000000002,8,17,0.4,0.4,0,5,-0.004545,0.1,7,0,6.465217,13.6,5,12
8/4/2020,2020,8,4,1100 21st Street,California,Alameda,Oakland,0.022529,0.023,9,21,0.4,0.4,0,5,-0.040909,0.1,9,0,3.1,6.6,5,6
8/5/2020,2020,8,5,1100 21st Street,California,Alameda,Oakland,0.024059,0.026,10,24,0.4,0.4,0,5,-0.027273,0,0,0,3.5695650000000003,5.7,7,5
8/6/2020,2020,8,6,1100 21st Street,California,Alameda,Oakland,0.020118,0.023,20,21,0.4,0.4,0,5,0.036364,0.3,1,0,4.73913,8.6,18,8
8/7/2020,2020,8,7,1100 21st Street,California,Alameda,Oakland,0.021882,0.025,8,23,0.4,0.4,0,5,-0.027273,0,4,0,5.443478,10.4,6,9
8/8/2020,2020,8,8,1100 21st Street,California,Alameda,Oakland,0.021529,0.024,9,22,0.416667,0.5,20,6,-0.022727,0,0,0,3.691304,5.3,8,5
8/9/2020,2020,8,9,1100 21st Street,California,Alameda,Oakland,0.024471,0.027000000000000003,9,25,0.425,0.5,0,6,-0.036364,0,5,0,3.286957,5.4,8,5
8/10/2020,2020,8,10,1100 21st Street,California,Alameda,Oakland,0.024235,0.026,21,24,0.4,0.4,0,5,-0.045455,0,5,0,5.495652,14.3,8,13
8/11/2020,2020,8,11,1100 21st Street,California,Alameda,Oakland,0.025059,0.027000000000000003,8,25,0.341667,0.4,0,5,-0.081818,0,5,0,3.486957,6.5,6,6
8/12/2020,2020,8,12,1100 21st Street,California,Alameda,Oakland,0.016471,0.025,8,23,0.270833,0.3,0,3,-0.036364,0.2,17,0,8.882609,26.2,21,25
8/13/2020,2020,8,13,1100 21st Street,California,Alameda,Oakland,0.021706,0.028,11,26,0.3125,0.4,11,5,0.095455,0.4,12,0,11.2,21.4,10,20
8/14/2020,2020,8,14,1100 21st Street,California,Alameda,Oakland,0.024353,0.036000000000000004,10,33,0.366667,0.5,9,6,1.181818,15.1,9,21,14.530435,26.9,8,25
8/15/2020,2020,8,15,1100 21st Street,California,Alameda,Oakland,0.025706,0.035,10,32,0.404167,0.5,22,6,0.13181800000000002,0.6,9,0,8.1,14.9,19,13
8/16/2020,2020,8,16,1100 21st Street,California,Alameda,Oakland,0.019118,0.028,10,26,0.4125,0.5,0,6,-0.027273,0,0,0,9.021739,14.3,8,13
8/17/2020,2020,8,17,1100 21st Street,California,Alameda,Oakland,0.012706,0.017,10,16,0.4,0.4,0,5,0.036364,0.3,11,0,10.713043,18.4,6,17
8/18/2020,2020,8,18,1100 21st Street,California,Alameda,Oakland,0.011881999999999998,0.018000000000000002,10,17,0.404167,0.5,13,6,0.168182,0.6,22,0,13.078261,23,22,22
8/19/2020,2020,8,19,1100 21st Street,California,Alameda,Oakland,0.014059,0.027000000000000003,11,25,0.5125,0.6,10,7,0.436364,1.5,10,1,14.795652,29.2,10,27
8/20/2020,2020,8,20,1100 21st Street,California,Alameda,Oakland,0.010765,0.017,8,16,0.4625,0.5,0,6,0.209524,0.4,1,0,10.509091,17.2,18,16
8/21/2020,2020,8,21,1100 21st Street,California,Alameda,Oakland,0.017,0.029,9,27,0.6,0.7,11,8,0.077273,0.2,18,0,9.43913,14.8,11,13
8/22/2020,2020,8,22,1100 21st Street,California,Alameda,Oakland,0.02,0.028,9,26,0.504167,0.6,0,7,0.168182,0.5,12,0,9.656522,18.5,6,17
8/23/2020,2020,8,23,1100 21st Street,California,Alameda,Oakland,0.023235,0.03,9,28,0.466667,0.6,11,7,0.036364,0.1,9,0,5.847826,15.6,23,14
8/24/2020,2020,8,24,1100 21st Street,California,Alameda,Oakland,0.023353,0.026,10,24,0.466667,0.6,10,7,0.040909,0.2,10,0,8.043478,18,7,17
8/25/2020,2020,8,25,1100 21st Street,California,Alameda,Oakland,0.024471,0.027000000000000003,10,25,0.5,0.7,12,8,0.013636,0.1,10,0,6.573913,9.8,9,8
8/26/2020,2020,8,26,1100 21st Street,California,Alameda,Oakland,0.024647,0.025,9,23,0.3,0.3,0,3,0.061905,0.3,8,0,4.386364,7.7,5,7
8/27/2020,2020,8,27,1100 21st Street,California,Alameda,Oakland,0.022294,0.026,10,24,0.279167,0.4,22,5,0.004545,0.1,13,0,5.395652,8,23,8
8/28/2020,2020,8,28,1100 21st Street,California,Alameda,Oakland,0.021412,0.027000000000000003,10,25,0.541667,0.8,9,9,0.081818,0.3,8,0,8.069564999999999,15.9,5,14
8/29/2020,2020,8,29,1100 21st Street,California,Alameda,Oakland,0.021941,0.027000000000000003,9,25,0.404167,0.5,8,6,0.004545,0.1,11,0,4.091304,5.9,6,5
8/30/2020,2020,8,30,1100 21st Street,California,Alameda,Oakland,0.023929,0.025,9,23,0.333333,0.4,9,5,0.004545,0.1,11,0,4.104348,8.3,16,8
8/31/2020,2020,8,31,1100 21st Street,California,Alameda,Oakland,0.029059,0.032,11,30,0.4125,0.6,12,7,0.026316000000000003,0.1,8,0,6.126316,9.2,21,8
9/1/2020,2020,9,1,1100 21st Street,California,Alameda,Oakland,0.031353,0.034,22,31,0.379167,0.5,10,6,0,0,0,0,6.0478260000000015,11.2,6,10
9/2/2020,2020,9,2,1100 21st Street,California,Alameda,Oakland,0.03,0.031,7,29,0.3,0.3,0,3,0.004545,0.1,17,0,5.156522,9.4,19,8
9/3/2020,2020,9,3,1100 21st Street,California,Alameda,Oakland,0.025,0.028,11,26,0.420833,0.6,13,7,0.086364,0.3,11,0,8.104348,20.3,19,19
9/4/2020,2020,9,4,1100 21st Street,California,Alameda,Oakland,0.024118,0.032,8,30,0.383333,0.4,0,5,0.145455,0.4,16,0,8.369565,17.3,23,16
9/5/2020,2020,9,5,1100 21st Street,California,Alameda,Oakland,0.027059,0.046,9,43,0.475,0.6,23,7,0.7681819999999999,2.3,13,3,13.8,31.2,0,29
9/6/2020,2020,9,6,1100 21st Street,California,Alameda,Oakland,0.029941,0.056,9,54,0.691667,0.8,6,9,0.722727,1.7,12,1,16.695652,26,10,25
9/7/2020,2020,9,7,1100 21st Street,California,Alameda,Oakland,0.022,0.032,10,30,0.516667,0.6,0,7,0.618182,2.3,10,3,12.66087,21.5,7,20
9/8/2020,2020,9,8,1100 21st Street,California,Alameda,Oakland,0.016412,0.018000000000000002,21,17,0.379167,0.4,0,5,0.14090899999999998,0.8,12,0,11.318182,17.4,7,16
9/9/2020,2020,9,9,1100 21st Street,California,Alameda,Oakland,0.021941,0.027000000000000003,18,25,0.533333,0.7,17,8,0.115,1.7,14,1,8.74,20.2,16,19
9/10/2020,2020,9,10,1100 21st Street,California,Alameda,Oakland,0.015824,0.02,18,19,0.945833,1.4,20,16,0.231818,0.4,12,0,14.408696,28.7,13,26
9/11/2020,2020,9,11,1100 21st Street,California,Alameda,Oakland,0.026294,0.032,10,30,1.504167,1.7,9,19,0.545455,0.9,16,0,14.534783,25.9,9,24
9/12/2020,2020,9,12,1100 21st Street,California,Alameda,Oakland,0.03,0.039,10,36,1.333333,1.4,0,16,0.527273,0.9,13,0,9.6,17.4,10,16
9/13/2020,2020,9,13,1100 21st Street,California,Alameda,Oakland,0.04,0.043,9,40,1.383333,1.5,0,17,0.409091,0.6,22,0,6.6739130000000015,11.4,6,10
9/14/2020,2020,9,14,1100 21st Street,California,Alameda,Oakland,0.028353,0.044,8,41,1.195833,1.4,0,16,0.495455,0.6,11,0,10.782609,20.6,19,19
9/15/2020,2020,9,15,1100 21st Street,California,Alameda,Oakland,0.01,0.019,7,18,0.554167,0.9,0,10,0.109091,0.4,0,0,10.230435,14.7,17,13
9/16/2020,2020,9,16,1100 21st Street,California,Alameda,Oakland,0.006176,0.011,7,10,0.325,0.4,0,5,0.031818,0.3,9,0,7.734783,12.5,21,11
9/17/2020,2020,9,17,1100 21st Street,California,Alameda,Oakland,0.016,0.018000000000000002,13,17,0.341667,0.4,0,5,0,0.1,17,0,8.426086999999999,12.7,7,11
9/18/2020,2020,9,18,1100 21st Street,California,Alameda,Oakland,0.025706,0.028,11,26,0.4125,0.5,17,6,0.004545,0.1,16,0,7.156522,14.4,16,13
9/19/2020,2020,9,19,1100 21st Street,California,Alameda,Oakland,0.019765,0.028,7,26,0.433333,0.5,0,6,0.054545,0.4,10,0,7.3521740000000015,12.1,17,11
9/20/2020,2020,9,20,1100 21st Street,California,Alameda,Oakland,0.022941,0.032,10,30,0.5375,0.6,6,7,0.213636,0.5,11,0,10.343478,17.4,0,16
9/21/2020,2020,9,21,1100 21st Street,California,Alameda,Oakland,0.024,0.026,20,24,0.4875,0.5,0,6,0.104545,0.3,9,0,9.195652,23.5,6,22
9/22/2020,2020,9,22,1100 21st Street,California,Alameda,Oakland,0.019588,0.026,7,24,0.308333,0.4,0,5,0.018182,0.1,14,0,8.165217,20.1,19,19
9/23/2020,2020,9,23,1100 21st Street,California,Alameda,Oakland,0.013765,0.023,8,21,0.35,0.4,6,5,0.104545,0.9,10,0,11.104545,21.9,5,20
9/24/2020,2020,9,24,1100 21st Street,California,Alameda,Oakland,0.023059,0.028,13,26,0.379167,0.4,0,5,0.022727,0.1,7,0,9.83913,17.9,4,16
9/25/2020,2020,9,25,1100 21st Street,California,Alameda,Oakland,0.024765,0.03,7,28,0.3,0.3,0,3,0.022727,0.1,11,0,7.53913,17.9,6,16
9/26/2020,2020,9,26,1100 21st Street,California,Alameda,Oakland,0.014176,0.025,8,23,0.3625,0.4,9,5,0.159091,0.5,10,0,10.547826,19.7,23,18
9/27/2020,2020,9,27,1100 21st Street,California,Alameda,Oakland,0.018471,0.038,9,35,0.458333,0.7,22,8,0.409091,1,14,1,17.943478,38,23,36
9/28/2020,2020,9,28,1100 21st Street,California,Alameda,Oakland,0.027765,0.033,10,31,0.508333,0.8,0,9,0.440909,0.9,12,0,19.708696,37.5,0,35
9/29/2020,2020,9,29,1100 21st Street,California,Alameda,Oakland,0.029882,0.034,10,31,0.366667,0.4,8,5,0.1,0.3,11,0,12.034783,21.7,6,20
9/30/2020,2020,9,30,1100 21st Street,California,Alameda,Oakland,0.014882,0.026,11,24,0.529167,0.8,23,9,0.463636,1.5,16,1,20.343478,29.1,10,27
10/1/2020,2020,10,1,1100 21st Street,California,Alameda,Oakland,0.017412,0.022,12,20,0.979167,1.2,8,14,1.218182,3.6,9,4,26.447826,44.2,11,42
10/2/2020,2020,10,2,1100 21st Street,California,Alameda,Oakland,0.019765,0.025,12,23,0.8,1,12,11,0.8272729999999999,2.8,12,3,19,35.9,12,33
10/3/2020,2020,10,3,1100 21st Street,California,Alameda,Oakland,0.021176,0.028,12,26,0.525,0.6,8,7,0.281818,1.3,12,1,12.069565,22.9,10,21
10/4/2020,2020,10,4,1100 21st Street,California,Alameda,Oakland,0.019412,0.025,10,23,0.429167,0.5,0,6,0.168182,0.5,13,0,10.23913,14.2,13,13
10/5/2020,2020,10,5,1100 21st Street,California,Alameda,Oakland,0.022588,0.025,11,23,0.425,0.5,14,6,0.15,0.7,12,0,11.634783,21.4,6,20
10/6/2020,2020,10,6,1100 21st Street,California,Alameda,Oakland,0.026,0.03,20,28,0.416667,0.5,14,6,0.25,0.6,11,0,11.117391,19.2,14,18
10/7/2020,2020,10,7,1100 21st Street,California,Alameda,Oakland,0.032118,0.033,10,31,0.4375,0.5,0,6,0.213636,0.4,15,0,9.434783,20.7,4,19
10/8/2020,2020,10,8,1100 21st Street,California,Alameda,Oakland,0.029588,0.038,9,35,0.379167,0.5,17,6,0.136364,0.3,11,0,5.778261,8,8,8
10/9/2020,2020,10,9,1100 21st Street,California,Alameda,Oakland,0.014706,0.021,8,19,0.329167,0.4,0,5,0.040909,0.3,17,0,10.417391,18,6,17
10/10/2020,2020,10,10,1100 21st Street,California,Alameda,Oakland,0.015706,0.02,10,19,0.370833,0.4,0,5,0.05,0.2,9,0,10.221739,18,20,17
10/11/2020,2020,10,11,1100 21st Street,California,Alameda,Oakland,0.015765,0.03,8,28,0.366667,0.5,22,6,0.2,0.6,10,0,11.673913,23,20,22
10/12/2020,2020,10,12,1100 21st Street,California,Alameda,Oakland,0.017765,0.031,10,29,0.6375,1,7,11,0.6727270000000001,2.2,13,3,17.686957,25.9,16,24
10/13/2020,2020,10,13,1100 21st Street,California,Alameda,Oakland,0.016588,0.029,9,27,0.583333,0.9,7,10,0.431818,1,9,1,16.456522,25.1,7,24
10/14/2020,2020,10,14,1100 21st Street,California,Alameda,Oakland,0.010294,0.021,9,19,0.633333,0.9,7,10,0.481818,1,8,1,19.752174,28.1,21,26
10/15/2020,2020,10,15,1100 21st Street,California,Alameda,Oakland,0.023647,0.037000000000000005,11,34,0.579167,1,4,11,0.540909,0.9,9,0,20.978261,35.9,22,33
10/16/2020,2020,10,16,1100 21st Street,California,Alameda,Oakland,0.015471,0.034,7,31,0.383333,0.9,23,10,0.5363640000000001,0.9,1,0,16.952174,37.1,1,35
10/17/2020,2020,10,17,1100 21st Street,California,Alameda,Oakland,0.027353,0.045,12,42,0.845833,1.3,4,15,0.963636,2,14,3,23.065217,35.5,9,33
10/18/2020,2020,10,18,1100 21st Street,California,Alameda,Oakland,0.022529,0.035,8,32,0.45,0.6,0,7,0.390909,1,11,1,11.152174,17.5,0,16
10/19/2020,2020,10,19,1100 21st Street,California,Alameda,Oakland,0.015941,0.02,10,19,0.4,0.4,0,5,0.118182,0.4,12,0,11.878261,18.9,19,17
10/20/2020,2020,10,20,1100 21st Street,California,Alameda,Oakland,0.016529,0.022,10,20,0.4375,0.5,8,6,0.313636,0.9,9,0,15.56087,23.7,9,22
10/21/2020,2020,10,21,1100 21st Street,California,Alameda,Oakland,0.018000000000000002,0.023,9,21,0.5,0.7,7,8,0.5181819999999999,1.5,10,1,14,23.9,7,22
10/22/2020,2020,10,22,1100 21st Street,California,Alameda,Oakland,0.023059,0.025,11,23,0.4,0.4,0,5,0.190909,0.4,13,0,11.665217,20.5,6,19
10/23/2020,2020,10,23,1100 21st Street,California,Alameda,Oakland,0.023471,0.034,11,31,0.358333,0.4,0,5,0.145455,0.4,10,0,13.578261,26.8,7,25
10/24/2020,2020,10,24,1100 21st Street,California,Alameda,Oakland,0.035176,0.037000000000000005,8,34,0.470833,0.8,5,9,0.127273,0.5,5,0,9.434783,25.6,0,24
10/25/2020,2020,10,25,1100 21st Street,California,Alameda,Oakland,0.035,0.038,8,35,0.3,0.3,0,3,0.15,0.4,15,0,5.878261,17.3,18,16
10/26/2020,2020,10,26,1100 21st Street,California,Alameda,Oakland,0.026529,0.043,8,40,0.258333,0.5,23,6,0.6409090000000001,1,6,1,10.96087,30.8,23,28
10/27/2020,2020,10,27,1100 21st Street,California,Alameda,Oakland,0.023235,0.036000000000000004,9,33,0.454167,0.6,0,7,0.6863640000000001,1.1,8,1,21.956522,45,7,42
10/28/2020,2020,10,28,1100 21st Street,California,Alameda,Oakland,0.025765,0.04,12,37,0.6,0.9,7,10,1.104545,2.4,9,3,24.06087,37.4,7,35
10/29/2020,2020,10,29,1100 21st Street,California,Alameda,Oakland,0.030059,0.043,11,40,0.654167,1,7,11,0.840909,2.4,13,3,22.986957,43.3,7,41
10/30/2020,2020,10,30,1100 21st Street,California,Alameda,Oakland,0.017824,0.033,11,31,0.4625,0.7,23,8,0.368182,1,14,1,17.869564999999994,28.1,7,26
10/31/2020,2020,10,31,1100 21st Street,California,Alameda,Oakland,0.020588,0.04,10,37,0.783333,1.1,3,13,0.7136359999999999,1.9,14,1,19.304348,27.9,18,25
11/1/2020,2020,11,1,1100 21st Street,California,Alameda,Oakland,0.021,0.043,9,40,0.766667,1.1,6,13,0.722727,1.9,12,1,20.6,26.6,2,25
11/2/2020,2020,11,2,1100 21st Street,California,Alameda,Oakland,0.025118,0.035,9,32,0.7875,1.2,5,14,0.954545,2.5,15,3,21.152174,32.7,10,30
11/3/2020,2020,11,3,1100 21st Street,California,Alameda,Oakland,0.018529,0.028,8,26,0.408333,0.5,0,6,0.377273,0.7,15,0,15.156522,25.8,20,24
11/4/2020,2020,11,4,1100 21st Street,California,Alameda,Oakland,0.0045,0.009,12,8,0.426667,0.5,19,6,0.358824,2.1,14,3,15.416667000000002,20.8,16,19
11/5/2020,2020,11,5,1100 21st Street,California,Alameda,Oakland,0.014417,0.019,11,18,0.645833,0.9,7,10,0.6681819999999999,1.9,12,1,17.769565,31.3,10,29
11/6/2020,2020,11,6,1100 21st Street,California,Alameda,Oakland,0.036059,0.039,11,36,0.264286,0.5,0,6,0.164706,0.3,9,0,5.452941,9.9,23,8
11/7/2020,2020,11,7,1100 21st Street,California,Alameda,Oakland,0.030529,0.034,23,31,0.3,0.3,0,3,0.26818200000000003,0.9,11,0,6.3,22.1,20,21
11/8/2020,2020,11,8,1100 21st Street,California,Alameda,Oakland,0.022941,0.036000000000000004,7,33,0.25416700000000003,0.4,21,5,0.336364,0.6,21,0,7.573913,28.6,20,26
11/9/2020,2020,11,9,1100 21st Street,California,Alameda,Oakland,0.012176,0.024,9,22,0.441667,0.7,23,8,0.745455,1.4,9,1,18.552174,33.5,19,31
11/10/2020,2020,11,10,1100 21st Street,California,Alameda,Oakland,0.022882,0.028,20,26,0.633333,1,3,11,0.954545,4.4,8,6,18.317391,29.5,7,27
11/11/2020,2020,11,11,1100 21st Street,California,Alameda,Oakland,0.017294,0.029,9,27,0.345833,0.6,23,7,0.30454499999999995,1.3,20,1,12.195652,29.5,19,27
11/12/2020,2020,11,12,1100 21st Street,California,Alameda,Oakland,0.016471,0.027000000000000003,11,25,0.6625,1,7,11,0.763636,2,10,3,22.956522,33.4,8,31
11/13/2020,2020,11,13,1100 21st Street,California,Alameda,Oakland,0.018941,0.03,11,28,0.4625,0.6,2,7,0.231818,0.5,10,0,14.795652,24.8,0,23
11/14/2020,2020,11,14,1100 21st Street,California,Alameda,Oakland,0.011765,0.026,9,24,0.554167,1,23,11,0.618182,1.1,21,1,16.543478,28.9,19,26
11/15/2020,2020,11,15,1100 21st Street,California,Alameda,Oakland,0.010235,0.021,9,19,0.858333,1.4,2,16,0.945455,1.6,22,1,20.195652,31.9,19,29
11/16/2020,2020,11,16,1100 21st Street,California,Alameda,Oakland,0.013235,0.026,8,24,0.804167,1.4,3,16,0.681818,1.4,0,1,21.904348,42.5,17,40
